143.005,31.28824251,121.2107927,-47574.9,597927,21.659,-0.979,2.407,21.681,0.798,-0.056,-9.74,-0.214,-0.256,-9.767, 
144.005,31.28819788,121.2107513,-48021.2,597513,24.29,-0.307,2.509,24.292,0.352,0.087,-10.377,-0.688,-0.145,-10.36, 
145.005,31.28815597,121.2107044,-48440.3,597044,25.375,0.745,2.499,25.386,0.474,0.109,-10.03,-0.444,-0.093,-10.031, 
146.005,31.28811026,121.2106581,-48897.4,596581,25.342,1.387,2.627,25.38,-0.082,0.084,-9.678,-1.022,-0.051,-9.624, 
147.005,31.28806602,121.2106182,-49339.8,596182,23.751,1.998,2.727,23.834,-0.92,0.15,-10.455,-1.964,-0.052,-10.311, 
148.005,31.28803286,121.2105877,-49671.4,595877,18.761,2.662,2.8,18.949,-1.903,-0.101,-10.105,-2.927,-0.377,-9.851, 
149.005,31.28802562,121.2105686,-49743.8,595686,10.777,3.314,3.022,11.275,-1.81,0.28,-9.915,-2.719,0.016,-9.709, 
150.005,31.28804639,121.2105427,-49536.1,595427,5.836,5.086,3.064,7.741,-0.011,0.32,-9.061,-0.682,0.096,-9.041, 
151.005,31.28807529,121.2105069,-49247.1,595069,3.053,7.711,2.895,8.293,-0.32,1.051,-9.091,-0.956,0.87,-9.065, 
152.005,31.28802207,121.2104646,-49779.3,594646,9.316,6.478,2.773,11.347,0.62,0.755,-9.75,-0.172,0.683,-9.773, 
153.005,31.2879901,121.2104254,-50099,594254,13.18,5.465,2.457,14.268,0.057,0.71,-10.156,-0.81,0.768,-10.12, 
154.005,31.28794647,121.2104051,-50535.3,594051,15.319,2.645,2.325,15.546,0.407,0.608,-10.142,-0.497,0.724,-10.13, 
155.005,31.28790653,121.2103669,-50934.7,593669,16.418,0.407,2.133,16.423,0.162,0.331,-9.894,-0.901,0.805,-9.827, 
156.005,31.28786367,121.210308,-51363.3,593080,18.342,-1.376,1.7,18.393,0.255,-0.42,-10.074,-0.853,0.051,-10.049, 
157.005,31.2878238,121.2102373,-51762,592373,21.198,-2.674,1.331,21.366,0.539,-1.555,-9.538,-0.531,-1.217,-9.587, 
