3485142.312209,1187110.945684, ,
3485141.859142,1187111.330571, ,
3485141.361335,1187111.612816, ,
3485141.240749,1187111.716716, ,
3485141.537246,1187111.687647, ,
3485141.821301,1187111.707385, ,
3485142.062584,1187111.739530, ,
3485142.336481,1187111.740739, ,
3485142.533936,1187111.718174, ,
3485142.691472,1187111.717426, ,
3485142.807064,1187111.690639, ,
3485142.884476,1187111.695153, ,
3485142.917661,1187111.740965, ,
3485142.972047,1187111.718197, ,
3485142.893321,1187111.761760, ,
3485142.820244,1187111.891335, ,
3485142.635083,1187112.220235, ,
3485142.173678,1187113.056784, ,
3485141.120610,1187114.805623, ,
3485139.576403,1187117.584928, ,
3485137.844035,1187121.038866, ,
3485135.545378,1187124.923521, ,
3485132.804784,1187129.192335, ,
3485129.630127,1187133.931175, ,
3485125.976926,1187138.922205, ,
3485122.220920,1187143.862401, ,
3485118.521126,1187148.875694, ,
3485114.995793,1187153.618382, ,
3485111.334500,1187158.043663, ,
3485107.009001,1187161.783104, ,
3485101.928873,1187164.429920, ,
3485096.365761,1187165.831893, ,
3485090.860441,1187166.020692, ,
3485085.289073,1187165.186816, ,
3485080.373907,1187163.810732, ,
3485076.018207,1187162.359511, ,
3485071.863872,1187160.962251, ,
3485068.043979,1187160.147715, ,
3485064.799840,1187159.727288, ,
3485062.647581,1187159.561493, ,
3485061.153086,1187159.438883, ,
3485059.138189,1187159.254468, ,
3485056.552501,1187158.819591, ,
3485053.826604,1187157.645256, ,
3485051.243531,1187155.463320, ,
3485048.873069,1187152.825900, ,
3485046.614069,1187149.605261, ,
3485044.635933,1187146.049433, ,
3485043.317878,1187142.248691, ,
3485042.192882,1187138.732816, ,
3485040.716056,1187135.815943, ,
3485039.165242,1187132.980715, ,
3485037.425538,1187129.821950, ,
3485035.473179,1187126.062861, ,
3485034.255497,1187121.458866, ,
3485034.797205,1187115.990666, ,
3485037.301054,1187110.499195, ,
3485040.984933,1187104.613494, ,
3485045.860177,1187097.910496, ,
3485051.662310,1187090.158018, ,
3485057.930655,1187081.165554, ,
3485064.638269,1187071.577961, ,
3485071.783948,1187061.683266, ,
3485079.194778,1187051.435237, ,
3485086.535314,1187040.865501, ,
3485093.905361,1187030.370628, ,
3485101.447193,1187019.768510, ,
3485109.182932,1187008.664169, ,
3485117.294781,1186997.755908, ,
3485125.361522,1186986.994599, ,
3485133.146668,1186976.318984, ,
3485140.863053,1186965.753480, ,
3485148.637277,1186955.404952, ,
3485156.450399,1186945.121074, ,
3485164.378150,1186934.829686, ,
3485172.279862,1186924.328865, ,
3485180.153134,1186913.820331, ,
3485188.041343,1186903.147665, ,
3485196.148609,1186891.759976, ,
3485204.801819,1186879.597413, ,
3485213.739676,1186867.157037, ,
3485222.660461,1186854.439462, ,
3485231.435515,1186841.510722, ,
3485240.104511,1186828.089872, ,
3485248.648675,1186814.197342, ,
3485257.208896,1186800.140617, ,
3485265.784689,1186785.929328, ,
3485274.169959,1186771.471427, ,
3485282.378830,1186756.794780, ,
3485290.363168,1186741.864157, ,
3485298.071965,1186726.481347, ,
3485305.118445,1186710.134257, ,
3485311.850784,1186693.308721, ,
3485318.376485,1186676.314416, ,
3485324.713839,1186659.140543, ,
3485330.687042,1186641.952205, ,
3485336.238855,1186624.762757, ,
3485341.551093,1186607.617851, ,
3485346.755837,1186590.537611, ,
3485351.719002,1186573.607620, ,
3485356.376896,1186556.419347, ,
3485360.730917,1186539.011093, ,
3485364.744080,1186521.500457, ,
3485368.373328,1186503.861470, ,
3485371.552283,1186485.848943, ,
3485374.541910,1186467.522534, ,
3485377.406773,1186449.031571, ,
3485379.972178,1186430.541081, ,
3485382.065982,1186412.033562, ,
3485383.642121,1186393.300885, ,
3485384.777866,1186374.328380, ,
3485385.731393,1186355.099106, ,
3485386.185017,1186335.864252, ,
3485386.178832,1186316.246871, ,
3485385.877554,1186296.389721, ,
3485385.137566,1186276.369406, ,
3485384.201150,1186256.505950, ,
3485382.707985,1186237.082127, ,
3485380.816074,1186217.934004, ,
3485378.843464,1186198.935144, ,
3485376.568294,1186180.196076, ,
3485374.199633,1186161.683888, ,
3485371.851075,1186143.631073, ,
3485369.493404,1186126.001157, ,
3485366.957470,1186108.805231, ,
3485363.983334,1186091.743618, ,
3485360.672901,1186074.972793, ,
3485357.452991,1186058.320799, ,
3485354.402919,1186042.127953, ,
3485351.625728,1186026.022786, ,
3485348.817233,1186010.428348, ,
3485346.204466,1185995.636877, ,
3485343.971080,1185982.250585, ,
3485341.897004,1185970.168730, ,
3485340.046990,1185959.492639, ,
3485338.585991,1185949.942763, ,
3485337.652846,1185941.778735, ,
3485336.666486,1185935.547329, ,
3485335.619725,1185930.951489, ,
3485335.333546,1185928.052558, ,
3485335.276534,1185926.194347, ,
3485335.210063,1185925.402098, ,
3485335.596880,1185925.012025, ,
3485336.061344,1185925.039159, ,
3485336.367517,1185925.191843, ,
3485336.526809,1185925.507721, ,
3485336.611898,1185925.953232, ,
3485336.663538,1185926.468121, ,
3485336.712391,1185926.906411, ,
3485336.724586,1185927.279921, ,
3485336.918656,1185927.631909, ,
3485337.074469,1185927.928818, ,
3485337.260328,1185928.223758, ,
3485337.493888,1185928.342813, ,
3485337.866484,1185928.519935, ,
3485338.246935,1185928.629358, ,
3485338.657302,1185928.871188, ,
3485339.053192,1185928.960403, ,
3485339.425918,1185929.003150, ,
3485339.698958,1185928.735708, ,
3485339.951387,1185928.085712, ,
3485339.985169,1185926.691834, ,
3485339.910510,1185924.018979, ,
3485339.400177,1185920.155784, ,
3485338.522757,1185915.193729, ,
3485337.730548,1185909.247125, ,
3485336.784100,1185902.533222, ,
3485336.055085,1185894.874090, ,
3485335.723453,1185886.593852, ,
3485334.959787,1185877.314989, ,
3485333.640885,1185867.698218, ,
3485332.200127,1185857.859093, ,
3485331.035798,1185847.224436, ,
3485329.840922,1185836.140693, ,
3485328.197085,1185824.635292, ,
3485326.198210,1185811.924666, ,
3485324.107303,1185798.577030, ,
3485321.833239,1185784.310428, ,
3485319.369775,1185769.336417, ,
3485316.774322,1185754.275081, ,
3485314.095697,1185738.950462, ,
3485311.638958,1185723.515322, ,
3485309.304925,1185707.956967, ,
3485306.942397,1185692.304504, ,
3485304.075340,1185675.859712, ,
3485300.701803,1185658.353981, ,
3485296.789866,1185639.760611, ,
3485292.823695,1185620.594933, ,
3485289.070590,1185601.252128, ,
3485285.580559,1185581.796106, ,
3485282.038963,1185562.439436, ,
3485278.462357,1185543.315401, ,
3485274.932874,1185524.159484, ,
3485271.526322,1185504.985911, ,
3485268.258912,1185485.956782, ,
3485265.010118,1185467.415911, ,
3485262.037139,1185449.672763, ,
3485259.248783,1185432.205448, ,
3485256.699919,1185414.674454, ,
3485254.312301,1185396.960140, ,
3485252.052129,1185379.007136, ,
3485249.868975,1185360.540416, ,
3485248.192944,1185341.608587, ,
3485247.239853,1185322.571821, ,
3485247.322748,1185303.534385, ,
3485247.808722,1185284.422570, ,
3485248.134207,1185265.129327, ,
3485248.339547,1185245.383283, ,
3485248.589437,1185225.173651, ,
3485248.913994,1185204.738398, ,
3485249.312663,1185184.154341, ,
3485249.625757,1185163.355159, ,
3485250.063527,1185142.547826, ,
3485250.581738,1185121.620069, ,
3485251.006862,1185100.823190, ,
3485251.601307,1185080.187994, ,
3485252.127635,1185059.518883, ,
3485252.626666,1185038.995535, ,
3485253.222554,1185018.312301, ,
3485254.005362,1184997.684025, ,
3485255.483840,1184977.336532, ,
3485257.847362,1184957.516558, ,
3485260.720148,1184938.219917, ,
3485263.723432,1184919.260262, ,
3485266.725696,1184900.540630, ,
3485269.723253,1184882.090055, ,
3485272.729604,1184863.619730, ,
3485275.821051,1184844.980698, ,
3485279.245672,1184826.377463, ,
3485282.864074,1184808.087876, ,
3485286.297492,1184790.079147, ,
3485289.487432,1184772.345504, ,
3485292.343059,1184754.950476, ,
3485294.901166,1184737.824470, ,
3485297.275819,1184720.883241, ,
3485299.239525,1184703.997714, ,
3485301.105267,1184687.032237, ,
3485303.161315,1184670.207877, ,
3485305.482483,1184653.865244, ,
3485307.850185,1184639.035960, ,
3485310.113027,1184625.336439, ,
3485312.333369,1184611.994811, ,
3485314.386522,1184598.779302, ,
3485316.356232,1184585.569263, ,
3485318.271568,1184572.381987, ,
3485320.342848,1184559.203710, ,
3485322.418162,1184546.274710, ,
3485324.470588,1184533.644733, ,
3485326.524406,1184521.206621, ,
3485328.672401,1184508.858328, ,
3485331.001085,1184496.709362, ,
3485333.499276,1184484.520524, ,
3485335.942243,1184472.546449, ,
3485338.284296,1184460.703749, ,
3485340.125373,1184450.103090, ,
3485341.544895,1184441.651009, ,
3485342.534129,1184434.906602, ,
3485343.194198,1184429.844057, ,
3485343.804560,1184426.310727, ,
3485344.190767,1184423.655815, ,
3485344.492153,1184421.515106, ,
3485344.755319,1184419.866358, ,
3485344.848115,1184418.756604, ,
3485344.778384,1184418.425262, ,
3485344.774145,1184418.377553, ,
3485344.768369,1184418.425917, ,
3485344.793263,1184418.481872, ,
3485344.835337,1184418.527106, ,
3485344.934300,1184418.587812, ,
3485345.069986,1184418.646116, ,
3485345.159285,1184418.678663, ,
3485345.286906,1184418.699106, ,
3485345.390459,1184418.778707, ,
3485345.478157,1184418.820955, ,
3485345.562379,1184418.844237, ,
3485345.678873,1184418.865408, ,
3485345.806356,1184418.866665, ,
3485345.914647,1184418.830789, ,
3485345.963610,1184418.827585, ,
3485346.037055,1184418.822781, ,
3485346.095058,1184418.838181, ,
3485346.066538,1184418.897630, ,
3485346.051096,1184418.917834, ,
3485346.013749,1184418.910681, ,
3485345.978977,1184418.874566, ,
3485345.957209,1184418.866393, ,
3485345.863109,1184418.862952, ,
3485345.762120,1184418.907948, ,
3485345.755093,1184418.937199, ,
3485345.838340,1184418.979739, ,
3485345.914148,1184418.993975, ,
3485346.009710,1184418.968528, ,
3485346.044069,1184418.947086, ,
3485346.098946,1184418.914704, ,
3485346.142070,1184418.873494, ,
3485346.114738,1184418.865685, ,
3485345.975426,1184418.922785, ,
3485345.864284,1184418.949250, ,
3485345.797792,1184418.991989, ,
3485345.758907,1184419.080909, ,
3485345.720859,1184419.131384, ,
3485345.589962,1184419.197531, ,
3485345.548089,1184419.257854, ,
3485345.493350,1184419.309421, ,
3485345.445775,1184419.350922, ,
3485345.366904,1184419.375277, ,
3485345.311264,1184419.378917, ,
3485345.264389,1184419.362789, ,
3485345.258063,1184419.334411, ,
3485345.290471,1184419.351485, ,
3485345.309876,1184419.340619, ,
3485345.327543,1184419.320268, ,
3485345.385896,1184419.306854, ,
3485345.441811,1184419.341584, ,
3485345.424282,1184419.381120, ,
3485345.438123,1184419.370618, ,
3485345.423656,1184419.371564, ,
3485345.431934,1184419.361425, ,
3485345.407452,1184419.363027, ,
3485345.396599,1184419.402126, ,
3485345.442849,1184419.408697, ,
3485345.559166,1184419.017198, ,
3485345.852991,1184417.529597, ,
3485346.424435,1184414.545859, ,
3485347.103883,1184410.787277, ,
3485347.991486,1184406.247298, ,
3485348.828977,1184401.317113, ,
3485349.653579,1184395.831133, ,
3485350.558981,1184389.735243, ,
3485351.493994,1184383.032793, ,
3485352.529714,1184375.546381, ,
3485353.551499,1184367.590621, ,
3485354.478666,1184359.247567, ,
3485355.483349,1184350.534752, ,
3485356.434674,1184342.065361, ,
3485357.393231,1184333.672279, ,
3485358.534121,1184324.854593, ,
3485359.895528,1184315.581016, ,
3485361.358215,1184305.446668, ,
3485362.790516,1184293.788359, ,
3485363.955873,1184280.919077, ,
3485365.107504,1184266.985414, ,
3485366.577610,1184253.136497, ,
3485368.640716,1184239.930205, ,
3485370.774828,1184226.920819, ,
3485372.919032,1184213.296564, ,
3485375.395976,1184198.949966, ,
3485377.924692,1184183.822626, ,
3485380.513994,1184168.134702, ,
3485383.048213,1184151.980136, ,
3485385.555233,1184135.443478, ,
3485388.107387,1184118.520000, ,
3485390.828360,1184101.614289, ,
3485393.454360,1184084.657223, ,
3485396.131446,1184068.224673, ,
3485398.978323,1184053.038257, ,
3485401.879463,1184038.510506, ,
3485404.442375,1184024.244810, ,
3485406.398693,1184009.452562, ,
3485408.479243,1183993.500554, ,
3485410.910282,1183976.892238, ,
3485413.600780,1183960.132615, ,
3485416.264011,1183943.605121, ,
3485418.894471,1183927.396487, ,
3485421.663310,1183911.543509, ,
3485424.028796,1183896.187170, ,
3485426.418843,1183880.915612, ,
3485429.107745,1183865.240650, ,
3485432.120646,1183849.410166, ,
3485434.947652,1183834.206056, ,
3485437.584777,1183819.772536, ,
3485440.152335,1183806.120932, ,
3485442.613739,1183793.272828, ,
3485444.941496,1183781.354780, ,
3485447.172482,1183770.230018, ,
3485449.338457,1183760.059613, ,
3485451.205734,1183750.858837, ,
3485452.742081,1183742.322693, ,
3485454.007647,1183734.533619, ,
3485455.289333,1183727.367298, ,
3485456.430998,1183720.862723, ,
3485457.292679,1183715.220982, ,
3485457.945255,1183710.859705, ,
3485458.344815,1183707.944911, ,
3485458.562087,1183706.481572, ,
3485458.746603,1183705.970472, ,
3485458.887848,1183706.028419, ,
3485459.099686,1183706.072156, ,
3485459.260415,1183706.052054, ,
3485459.479770,1183706.056912, ,
3485459.671953,1183705.919591, ,
3485459.852246,1183705.754257, ,
3485459.951091,1183705.642231, ,
3485460.069886,1183705.596079, ,
3485460.199730,1183705.616383, ,
3485460.426500,1183705.803098, ,
3485460.734152,1183706.013318, ,
3485461.067398,1183706.221865, ,
3485461.404607,1183706.439750, ,
3485461.719424,1183706.639904, ,
3485461.964782,1183706.700644, ,
3485462.302920,1183706.265876, ,
3485462.983133,1183704.618731, ,
3485463.877009,1183701.470096, ,
3485464.721375,1183697.307423, ,
3485465.646043,1183691.911095, ,
3485466.806724,1183685.338116, ,
3485468.101454,1183677.652732, ,
3485469.342640,1183669.011158, ,
3485470.435617,1183659.486761, ,
3485471.550132,1183649.231595, ,
3485472.963807,1183637.910821, ,
3485474.829208,1183625.687215, ,
3485477.286173,1183612.733983, ,
3485480.262885,1183598.892674, ,
3485483.741352,1183584.058902, ,
3485486.856102,1183568.327612, ,
3485489.755765,1183551.698689, ,
3485492.607646,1183534.372334, ,
3485495.493197,1183516.295242, ,
3485498.456829,1183497.685240, ,
3485501.441766,1183478.699590, ,
3485504.510355,1183459.574139, ,
3485507.589860,1183440.256060, ,
3485510.663317,1183420.708074, ,
3485513.771114,1183401.052302, ,
3485516.855902,1183381.129345, ,
3485519.920859,1183361.073351, ,
3485522.990357,1183341.103454, ,
3485526.163976,1183321.289924, ,
3485529.362357,1183301.273268, ,
3485532.629820,1183281.338493, ,
3485535.888416,1183261.404320, ,
3485539.036094,1183241.602173, ,
3485542.133703,1183221.956867, ,
3485545.022574,1183202.622714, ,
3485547.601336,1183183.433592, ,
3485549.639698,1183164.490910, ,
3485550.965343,1183145.671563, ,
3485551.542932,1183127.016242, ,
3485551.468601,1183108.422698, ,
3485550.843498,1183090.105046, ,
3485549.705240,1183072.108811, ,
3485548.125479,1183054.333343, ,
3485546.474635,1183036.735261, ,
3485544.800607,1183019.397806, ,
3485543.218667,1183002.169502, ,
3485541.765335,1182985.335865, ,
3485540.326892,1182969.585683, ,
3485539.153941,1182954.461147, ,
3485538.429412,1182939.854348, ,
3485538.025418,1182925.706461, ,
3485537.655333,1182911.786684, ,
3485536.856779,1182898.201976, ,
3485535.808611,1182885.055818, ,
3485534.775361,1182872.446101, ,
3485533.413032,1182860.136170, ,
3485532.099829,1182848.082143, ,
3485531.121387,1182835.660787, ,
3485530.476961,1182823.083277, ,
3485530.049747,1182810.203693, ,
3485529.420938,1182796.991793, ,
3485528.460035,1182783.571254, ,
3485527.001237,1182769.952895, ,
3485525.555394,1182756.036198, ,
3485524.271653,1182741.657881, ,
3485522.853544,1182727.086808, ,
3485521.330365,1182712.532191, ,
3485519.699037,1182697.792702, ,
3485518.062520,1182683.024763, ,
3485516.551193,1182668.325429, ,
3485514.815156,1182653.727131, ,
3485513.198841,1182639.370533, ,
3485511.662284,1182625.430982, ,
3485510.489901,1182611.745970, ,
3485509.316520,1182598.233765, ,
3485508.179494,1182585.141439, ,
3485507.025764,1182572.443665, ,
3485505.735590,1182560.052291, ,
3485504.291657,1182547.958847, ,
3485502.931560,1182536.071059, ,
3485501.567972,1182524.557766, ,
3485500.469980,1182513.929224, ,
3485499.450648,1182504.677457, ,
3485498.647207,1182497.004636, ,
3485498.027107,1182490.634584, ,
3485497.437067,1182486.095515, ,
3485496.908984,1182482.934311, ,
3485496.441643,1182480.738397, ,
3485496.397043,1182479.215452, ,
3485496.497795,1182478.498733, ,
3485496.477007,1182478.471300, ,
3485496.431384,1182478.474276, ,
3485496.351667,1182478.537057, ,
3485496.158226,1182478.655239, ,
3485496.032932,1182478.807362, ,
3485495.952772,1182478.966137, ,
3485495.882091,1182479.047520, ,
3485496.022166,1182479.019189, ,
3485496.223176,1182478.948495, ,
3485496.320965,1182478.922922, ,
3485496.439542,1182478.924783, ,
3485496.540315,1182478.927805, ,
3485496.587186,1182478.943940, ,
3485496.599205,1182478.991139, ,
3485496.693167,1182478.975412, ,
3485496.726637,1182478.906052, ,
3485496.716844,1182478.858709, ,
3485496.599781,1182478.914329, ,
3485496.329338,1182479.085518, ,
3485496.126459,1182479.127543, ,
3485495.957049,1182479.100209, ,
3485495.831393,1182479.041231, ,
3485495.683616,1182479.002890, ,
3485495.464755,1182478.988379, ,
3485495.190169,1182479.044679, ,
3485494.946653,1182479.166128, ,
3485494.770393,1182479.273593, ,
3485494.621108,1182479.417685, ,
3485494.460694,1182479.562502, ,
3485494.345637,1182479.665975, ,
3485494.403769,1182479.700568, ,
3485494.442006,1182479.755653, ,
3485494.466399,1182479.821238, ,
3485494.556179,1182479.844170, ,
3485494.582798,1182479.909609, ,
3485494.636258,1182479.992491, ,
3485494.654110,1182480.077695, ,
3485494.739572,1182480.120102, ,
3485494.807987,1182480.192411, ,
3485494.830156,1182480.258141, ,
3485494.869015,1182480.322782, ,
3485494.861139,1182480.390472, ,
3485494.861675,1182480.467209, ,
3485494.833501,1182480.497837, ,
3485494.894837,1182480.513029, ,
3485495.012081,1182480.562959, ,
3485495.076132,1182480.568377, ,
3485495.011015,1182480.649398, ,
3485494.879889,1182480.763515, ,
3485494.694593,1182480.852376, ,
3485494.471596,1182480.962890, ,
3485494.169459,1182481.059375, ,
3485493.867637,1182481.280594, ,
3485493.460638,1182481.585447, ,
3485492.935953,1182481.936365, ,
3485492.264786,1182482.354419, ,
3485491.709922,1182482.688112, ,
3485491.182168,1182483.077617, ,
3485490.622143,1182483.469227, ,
3485490.110322,1182483.828902, ,
3485489.572419,1182484.199875, ,
3485489.083564,1182484.500473, ,
3485488.697171,1182484.727210, ,
3485488.411015,1182484.880231, ,
3485488.301253,1182484.944971, ,
3485488.314385,1182484.992097, ,
3485488.359433,1182485.065931, ,
3485488.520918,1182485.074589, ,
3485488.774409,1182485.106034, ,
3485489.093419,1182485.114011, ,
3485489.355055,1182485.116134, ,
3485489.687639,1182485.075243, ,
3485490.099317,1182484.962016, ,
3485490.516827,1182484.886794, ,
3485490.961399,1182484.781017, ,
3485491.606713,1182484.566178, ,
3485492.250416,1182484.121126, ,
3485492.813403,1182483.038369, ,
3485492.970059,1182480.763358, ,
3485492.724622,1182477.583713, ,
3485492.576860,1182473.486021, ,
3485492.259296,1182467.950325, ,
3485491.607239,1182460.987371, ,
3485490.833066,1182452.957568, ,
3485490.256062,1182444.147179, ,
3485489.760804,1182434.208660, ,
3485489.002347,1182423.644343, ,
3485488.053334,1182412.334331, ,
3485487.251738,1182400.371736, ,
3485485.908145,1182388.271760, ,
3485484.223611,1182376.050077, ,
3485482.518886,1182363.964063, ,
3485481.011266,1182351.644472, ,
3485479.670439,1182339.054895, ,
3485478.429861,1182326.151693, ,
3485477.227353,1182312.958112, ,
3485475.794962,1182299.683562, ,
3485474.404651,1182286.454252, ,
3485473.104182,1182273.334242, ,
3485472.298511,1182260.124385, ,
3485471.744253,1182246.965309, ,
3485471.446306,1182234.000645, ,
3485470.949636,1182221.192893, ,
3485470.114789,1182208.579935, ,
3485468.737061,1182196.261489, ,
3485467.228932,1182184.239443, ,
3485466.015389,1182172.313346, ,
3485464.538179,1182160.490813, ,
3485463.310642,1182148.949491, ,
3485462.340700,1182137.947970, ,
3485461.407797,1182128.028440, ,
3485460.508059,1182119.114381, ,
3485459.284906,1182111.478553, ,
3485457.957551,1182105.106660, ,
3485456.459452,1182099.475233, ,
3485454.975503,1182094.677778, ,
3485454.073752,1182090.514116, ,
3485454.863090,1182086.835174, ,
3485458.296447,1182083.396485, ,
3485463.911577,1182080.564069, ,
3485470.694577,1182077.818647, ,
3485478.668241,1182074.515771, ,
3485488.472633,1182070.565726, ,
3485499.075056,1182066.669213, ,
3485509.605324,1182063.122882, ,
3485519.520855,1182059.626233, ,
3485529.186279,1182056.424192, ,
3485538.963558,1182053.138090, ,
3485549.627530,1182050.168437, ,
3485560.348168,1182046.782448, ,
3485571.304577,1182043.601806, ,
3485582.698612,1182040.517387, ,
3485594.013155,1182037.207841, ,
3485605.121035,1182033.796618, ,
3485615.989048,1182030.391441, ,
3485626.772311,1182027.126143, ,
3485637.025408,1182023.905011, ,
3485646.865718,1182020.317349, ,
3485656.606907,1182016.323512, ,
3485666.292372,1182012.160581, ,
3485675.670361,1182007.806584, ,
3485684.997383,1182003.647842, ,
3485693.805946,1181999.455734, ,
3485702.445013,1181995.303471, ,
3485710.636433,1181991.535460, ,
3485717.857209,1181987.945893, ,
3485724.196759,1181984.826423, ,
3485730.083266,1181982.676924, ,
3485735.434401,1181980.543139, ,
3485739.459166,1181978.342294, ,
3485742.941136,1181975.409143, ,
3485746.294140,1181970.737893, ,
3485748.494519,1181964.807924, ,
3485749.427250,1181958.288871, ,
3485749.397444,1181951.832575, ,
3485748.377096,1181945.815110, ,
3485746.814965,1181940.092065, ,
3485744.797901,1181934.024426, ,
3485742.523406,1181927.196278, ,
3485740.222662,1181920.033972, ,
3485737.686721,1181913.309230, ,
3485735.039498,1181907.071551, ,
3485732.374156,1181901.190110, ,
3485729.748654,1181895.354050, ,
3485727.268656,1181889.710023, ,
3485724.851370,1181884.359389, ,
